"Camptothecin_1003" "Vinblastine_1004" "Cisplatin_1005" "Cytarabine_1006" "Docetaxel_1007" "Gefitinib_1010" "Navitoclax_1011" "Vorinostat_1012" "Nilotinib_1013" "Olaparib_1017" "Axitinib_1021" "AZD7762_1022" "SB216763_1025" "KU.55933_1030" "Afatinib_1032" "Staurosporine_1034" "PLX.4720_1036" "NU7441_1038" "Doramapimod_1042" "Wee1.Inhibitor_1046" "Nutlin.3a...._1047" "Mirin_1048" "PD173074_1049" "ZM447439_1050" "Alisertib_1051" "RO.3306_1052" "MK.2206_1053" "Palbociclib_1054" "Dactolisib_1057" "Pictilisib_1058" "AZD8055_1059" "PD0325901_1060" "Obatoclax.Mesylate_1068" "X5.Fluorouracil_1073" "Dasatinib_1079" "Paclitaxel_1080" "Crizotinib_1083" "Rapamycin_1084" "Sorafenib_1085" "BI.2536_1086" "Irinotecan_1088" "Oxaliplatin_1089" "BMS.536924_1091" "GSK1904529A_1093" "Tozasertib_1096" "PF.4708671_1129" "PRIMA.1MET_1131" "Erlotinib_1168" "Niraparib_1177" "MK.1775_1179" "Dinaciclib_1180" "Gemcitabine_1190" "Bortezomib_1191" "GSK269962A_1192" "SB505124_1194" "Tamoxifen_1199" "Fulvestrant_1200" "EPZ004777_1237" "YK.4.279_1239" "Daporinad_1248" "BMS.345541_1249" "AZ960_1250" "Talazoparib_1259" "XAV939_1268" "Trametinib_1372" "Dabrafenib_1373" "Temozolomide_1375" "AZD5438_1401" "IAP_5620_1428" "AZD2014_1441" "AZD1208_1449" "AZD1332_1463" "Ruxolitinib_1507" "Linsitinib_1510" "Epirubicin_1511" "Cyclophosphamide_1512" "Pevonedistat_1529" "Sapitinib_1549" "Uprosertib_1553" "LCL161_1557" "Lapatinib_1558" "Luminespib_1559" "Alpelisib_1560" "Taselisib_1561" "EPZ5676_1563" "SCH772984_1564" "IWP.2_1576" "Leflunomide_1578" "Entinostat_1593" "OSI.027_1594" "LGK974_1598" "VE.822_1613" "WZ4003_1614" "CZC24832_1615" "AZD5582_1617" "GSK2606414_1618" "PFI3_1620" "PCI.34051_1621" "Wnt.C59_1622" "I.BET.762_1624" "RVX.208_1625" "OTX015_1626" "GSK343_1627" "ML323_1629" "Entospletinib_1630" "PRT062607_1631" "Ribociclib_1632" "AGI.6780_1634" "Picolinici.acid_1635" "AZD5153_1706" "CDK9_5576_1708" "CDK9_5038_1709" "Eg5_9814_1712" "ERK_2440_1713" "ERK_6604_1714" "IRAK4_4710_1716" "JAK1_8709_1718" "AZD5991_1720" "PAK_5339_1730" "TAF1_5496_1732" "ULK1_4989_1733" "VSP34_8731_1734" "Selumetinib_1736" "IGF1R_3801_1738" "JAK_8517_1739" "AZD4547_1786" "Ibrutinib_1799" "Zoledronate_1802" "Acetalax_1804" "Oxaliplatin_1806" "Carmustine_1807" "Topotecan_1808" "Teniposide_1809" "Mitoxantrone_1810" "Dactinomycin_1811" "Fludarabine_1813" "Nelarabine_1814" "Fulvestrant_1816" "Vincristine_1818" "Docetaxel_1819" "Podophyllotoxin.bromide_1825" "Dihydrorotenone_1827" "Gallibiscoquinazole_1830" "Elephantin_1835" "Sinularin_1838" "Sabutoclax_1849" "LY2109761_1852" "OF.1_1853" "MN.64_1854" "KRAS..G12C..Inhibitor.12_1855" "MG.132_1862" "BDP.00009066_1866" "Buparlisib_1873" "Ulixertinib_1908" "Venetoclax_1909" "ABT737_1910" "Dactinomycin_1911" "Afuresertib_1912" "AGI.5198_1913" "AZD3759_1915" "AZD5363_1916" "AZD6738_1917" "AZD8186_1918" "Osimertinib_1919" "Cediranib_1922" "Ipatasertib_1924" "GDC0810_1925" "GNE.317_1926" "GSK2578215A_1927" "I.BRD9_1928" "Telomerase.Inhibitor.IX_1930" "MIRA.1_1931" "NVP.ADW742_1932" "P22077_1933" "Savolitinib_1936" "UMI.77_1939" "WIKI4_1940" "Sepantronium.bromide_1941" "MIM1_1996" "WEHI.539_1997" "BPD.00008900_1998" "Foretinib_2040" "BIBR.1532_2043" "Pyridostatin_2044" "AMG.319_2045" "MK.8776_2046" "Ulixertinib_2047" "Vinorelbine_2048" "VX.11e_2096" "Uprosertib_2106" "LJI308_2107" "AZ6102_2109" "GSK591_2110" "VE821_2111" "AZD6482_2169" "AT13148_2170" "BMS.754807_2171" "JQ1_2172"
"COSMIC_906830" -3.015398 -1.684015 2.571251 -1.451073 -2.675604 4.623174 2.454054 3.622254 4.379581 5.21932 2.58708363904769 0.4286 5.51118147089142 4.39322429010208 3.984401 -2.394307 0.292615 2.68544979176686 5.02885557866995 2.936623 4.868017 4.892765 5.639524 3.00312822001284 2.548522 3.22994495362292 4.301405 5.289123 -0.357881 2.645341 0.0878472002074258 -3.967814 0.91431 7.360978 4.187148 0.40549 3.826365 -0.4181 3.857653 1.68555047219183 2.031857 5.317286 2.610899 5.585176 2.34955998281721 4.084146009449 6.676928 3.746594 5.527345 2.082282 -2.096937 -2.641649 -4.729522 2.82895248893147 2.85773570843843 5.004918 4.08862 5.657232 4.046344 -1.260331 3.0261 2.481681 2.715952 4.992606 -5.186748 -3.142309 6.656096 3.326749 6.868005 2.178177 7.04541 2.599985 6.418157 5.30951 -0.821534 5.87855 3.322407 6.006345 2.767406 6.019897 5.760335 -3.978566 5.719968 4.016299 6.482596 -1.22073 4.120244 6.097745 4.66588 5.239816 5.822737 3.521841 3.021999 5.938659 2.258447 5.325604 6.795918 5.619806 5.55096 4.555331 6.322527 4.017624 4.162236 5.799538 4.6962 3.215458 4.51367467030633 5.395153 6.380615 3.249076 0.522561 -1.269878 -3.524727 -0.226746 0.169755 5.766964 5.591888 6.724239 2.002652 5.715274 2.657069 2.489426 -0.785656 2.155441 4.007656 3.488632 7.160896 5.111925 5.256814 6.292103 6.365187 -0.797591 -0.307329 0.732022 -2.085468 2.485499 6.476795 5.635272 -0.487369 -0.540790674427394 -0.040879 2.944481 3.253237 4.872296 4.546208 -0.585079 6.838805 6.212776 6.036955 5.22741 -1.314172 4.06666 1.670717 0.915725 2.44538 2.853005 -4.59361 3.15994 5.073775 3.771596 3.052322 2.209753 3.975843 2.643494 4.307511 4.408311 5.710181 1.848566 6.420451 6.475685 0.341485 7.321054 3.459047 6.377998 3.772463 2.654371 4.79209 -2.720599 4.165867 4.54342 5.880772 0.870709 4.646643 4.842755 6.133878 2.783412 1.377784 -1.644549 1.496226 2.855201 6.425262 2.947337 5.551331 4.184498 4.19660652977158 5.848611 0.189899980486671 4.66915428578619
"COSMIC_909750" -3.945857 -3.196367 1.730188 1.410693 -5.394383 3.083111 1.253079 1.788612 2.972303 2.741194 2.86832593854095 -1.027449 5.26110738772224 3.96766409531911 2.082771 -4.510323 3.891727 2.54250888883989 4.42968160595046 1.301789 5.706314 4.60843019235688 2.435776 2.92584008693017 2.14254348988055 2.69133282102531 2.045366 4.770991 -3.306436 0.641643 -0.160718594198016 1.429344 0.992262709945525 4.622061 -0.305212 -2.776975 3.19446600401447 -3.450795 2.158536 -0.407641191034616 0.833993 2.714823 2.170663 4.904938 3.11410776916296 3.58833340534016 3.6832320139874 3.356508 3.9133901279915 0.103264 -2.68415033327757 -3.507331 -5.497452 2.61069136470372 2.39374482095817 3.002254 2.290515 3.564694 2.064477 -3.180281 3.2692459510457 1.50905597904719 1.374545 4.06018600261603 1.604311 3.373941 5.772168 1.98284303417909 4.39838994939036 1.15690491359649 5.19287280958263 3.33111920078759 4.5355321927144 4.086027 -1.201919 5.09602 2.6302 3.896322 2.91696997589192 4.51449748597191 2.253822 -4.977015 3.735829 0.942066 4.955912 3.640417 2.73030412134108 4.85869019025352 2.84730681874658 3.72700490638675 5.175099 3.40465328716891 3.68992503215642 4.90864200547488 0.936417114322625 3.76330337288696 5.20255522962944 4.10606311211124 4.4012678211991 3.17748818578626 4.80909103952975 2.0958307543971 2.69223148152166 4.79587903207494 3.40930611131086 3.15564922340619 3.96579067555451 4.38719253615267 5.07775494526157 1.25885487469783 -0.609227722223207 -2.5230474182574 -2.64712854346597 3.31056380015898 4.4228939334271 5.1696410392577 4.42080840533264 5.83002194472883 2.16543381954357 4.41973506107957 2.1224254916196 1.99799393444944 5.39706473060225 1.3917554786157 2.51458611170071 1.621587 3.32610314823139 3.49787166260481 5.52199543459793 4.54975934301809 6.09783391801451 -0.970557480087873 0.165805763852245 0.34245876902693 -2.6170056219902 4.46276845205858 5.99099284910671 4.7317618793559 -1.80130620145546 -3.13488863694561 -0.661083086021047 1.3938374324036 2.66566530933023 2.95041253232421 3.43973182487215 -0.694232973612258 5.20285943413123 4.43739997313408 4.62659003418828 4.30791482345282 -1.574385 1.651557 0.692122 5.2716 1.13173 1.587005 -5.082223 2.017898 5.132227 2.586619 1.688223 0.39894 1.545388 1.464567 1.358332 2.280602 3.839824 -0.979195 4.496053 3.606437 -1.202644 4.8427 2.598861 4.677277 2.820966 1.965545 3.124718 -2.965117 4.505501 2.534513 3.732069 0.777957 5.143439 2.760282 3.069164 1.280691 3.51411 -2.925018 4.671933 2.114078 4.77127 1.902508 3.449847 4.350129 3.25452124660544 1.115638 0.807361659360217 2.45821306284718
"COSMIC_1240137" -3.538786 -1.75140046883243 3.03417577196386 1.47035920244295 -3.89357273091324 3.81629035067054 1.58333206286003 1.76082395780604 4.0991070046609 4.05143632064047 2.7240025213092 0.153057637047154 5.42386274723639 4.62256266159346 2.924992 -3.23527143528181 5.450412 3.09955627968161 4.43131797643736 2.99390266457936 4.40365714464456 5.885674 3.18585393131172 3.07643546908068 1.683283 2.96706508558783 3.28709689077036 3.83995648518493 -1.10045056396998 1.73360088047117 0.245976845005975 1.5379 2.488973 4.475181 0.603913469385467 -1.97585910437127 3.516542 -2.16950780854611 2.82008942272525 1.09800426637043 1.08425 4.847246 1.31588392841436 5.65859 3.50658148430884 4.45908138293508 6.813531 3.01897767493351 4.017396 1.13785271791431 -2.617891 -1.42960714999631 -4.63073593573551 3.44482892642771 1.75796393255509 3.89836573890482 3.07233181588664 4.186911 2.96908858635286 -3.22186834773832 4.444576 1.833836 1.9457392844205 4.14154 -0.606274086214904 5.1724977038774 6.29534036162062 2.811342 3.508924 2.027368 5.099365 0.718953 4.450874 3.51039 -1.63152608706844 5.26006404983063 0.120093686212164 4.047192 4.378358 5.014772 3.95544696128158 -0.784454 4.159632 2.631911 5.101625 2.755141 3.040904 6.206718 2.456767 4.8163456659978 5.244459 4.994739 3.154939 4.712195 1.276449 4.746859 5.323457 4.701951 5.748537 2.40415 4.321416 2.25074 3.178678 5.616583 3.811773 2.420435 3.85079285954123 5.409908 5.418211 1.267075 -0.571305 -2.451834 -0.875 2.106992 2.455238 4.574561 3.088597 5.427677 2.358273 5.864588 2.915242 2.273327 3.852348 -0.957983 0.208608 2.2762478148609 4.369084 4.141899 6.013815 6.521117 5.965014 -0.731722 -0.470013 0.042683 -1.955053 5.114352 5.224577 4.234347 1.497723 0.883985 1.865778 1.349691 3.440719 3.979577 2.472857 0.474339 4.94017 5.011999 3.976874 5.910686 -1.86255163478129 2.27941249046602 1.02997593428574 2.84153625408155 2.06187338843435 2.13703988378752 -4.93843023055142 3.16555292553971 4.75118599618624 2.69250082429446 3.42965155457955 1.94426306679104 2.90197245254938 1.7455454222352 1.73801100213593 3.94262989083395 5.32472573809642 0.473978719778421 4.81192470437288 4.65666479442368 1.39713776420236 5.73640234947148 2.4771605171227 4.50470324948551 2.6921558645723 3.00857616626559 3.55476638115817 -3.27616724726564 4.11653005463214 2.57741819430556 4.57480653478771 0.488118045821918 5.02673583594801 4.06760068207321 4.54658578195983 3.27647367113342 1.81463659398566 -1.86954234018911 2.95904230276817 3.97879600824609 5.25914908878359 2.76080354429498 4.92123405490682 4.32757410368636 4.0588583741575 3.95019825443632 1.03634478332646 2.62547210954935
"COSMIC_753552" -3.453712 -2.958244 2.608362 1.027337 -2.931242 0.697483 1.252238 1.120464 3.423112 4.017125 2.51444028680601 0.73086 4.59941040541319 3.98289434959218 -2.534574 -2.292146 4.198728 2.78166283648463 5.44783767075528 1.948679 6.083811 4.637538 3.777795 2.68153659285271 3.363984 3.05670830305284 1.573447 2.367837 -1.223343 1.104105 -0.523764734985978 -0.398078 2.007838 5.085314 2.540547 -1.961803 3.404121 -3.103991 2.52678 1.29653634909121 2.090404 4.022081 2.309672 2.504265 2.70159148543917 3.69669783509029 3.164276 1.415571 4.901291 1.473173 -3.924312 -4.487077 -5.991895 2.92644284258516 2.81404187924969 2.544055 1.70239 5.098118 2.980245 -5.065091 2.460895 3.588529 4.949606 3.572003 -0.081913 5.343823 5.191773 2.214213 4.381896 1.513776 5.549688 2.696604 3.049809 2.056839 -1.861858 5.178956 1.977861 0.196343 1.271375 5.492181 -0.632756 -3.240016 3.377824 1.768335 5.793656 0.65239 2.112107 5.006121 2.609674 3.28167607670086 2.276937 1.745548 2.437884 5.414375 1.069076 2.621795 5.431812 3.58577 2.704168 2.949497 3.787291 1.72426 1.709896 3.558127 3.177319 0.188397 3.53724391045907 2.713011 4.692897 0.080493 -1.358053 -4.776631 -3.560552 3.254244 1.621391 4.624079 2.041976 -1.552469 0.035654 1.905446 -1.968969 1.410197 3.496663 4.66902 2.952476 3.320395 -0.928248 2.417762 -0.449098 3.324122 5.271155 -0.736696 -0.310296 -1.510899 -4.095374 4.940017 4.89723 3.052338 -2.445238 0.38754 -0.479462 -0.046698 2.671717 1.499057 2.463902 -0.932764 3.715876 2.672871 2.21729 2.842052 -2.916894 1.501641 1.027921 2.252152 2.42639 1.68607 -4.554866 1.734914 3.433198 1.189976 2.543199 2.959999 3.543012 -1.50304 1.991547 2.418811 4.559397 -0.065505 3.702972 2.979884 -0.740213 5.129866 3.19255 3.722621 3.116358 2.576865 3.156276 -3.517009 3.424258 2.276013 3.211607 1.849695 3.844376 2.843765 4.846559 2.81707 -0.461634 -3.187222 1.346344 1.760464 5.179798 2.141469 5.089507 3.314748 2.7658337304544 2.985766 1.12646480552378 2.68130403584587
"COSMIC_907065" -0.916833 -1.593394 3.709144 4.526656 -2.636419 4.082947 3.414344 1.597441 5.319879 4.729194 2.25226159712508 0.885035 5.49940957649331 5.43049214273463 3.197631 -0.928173 4.300195 3.68257900886347 4.70791743879706 3.185873 2.536763 8.526146 4.730167 3.18911581005053 4.184968 3.69396911233971 3.623164 5.144483 -1.878239 1.615242 -0.509231919125493 2.415268 1.610328 5.850866 1.633467 -0.739614 4.844622 -2.093394 3.326973 -0.042953954937637 4.89433 4.617244 1.972854 3.707248 3.33208435608822 4.35195574584946 6.404404 2.867717 5.255664 2.658683 -1.91476 4.301784 -4.479964 3.20811677890485 1.44666521134811 2.465347 4.187334 6.213342 3.591121 -3.82949614205231 5.597354 3.222726 4.146432 6.22276 1.703048 4.055811 7.122729 4.438604 6.202816 2.836317 6.239463 5.179546 5.551376 4.359192 -1.30724 5.592635 2.573181 5.501782 1.265114 5.98588 6.073699 0.273295 3.50226 1.607007 5.769769 4.853011 3.061676 5.972599 2.745641 4.60217372264423 3.920957 5.375024 3.559796 6.352799 2.391109 3.695514 6.02648 5.228996 4.378854 2.590756 6.176629 -0.026102 3.503997 4.522519 4.69971 4.561505 4.03423124758639 5.429678 5.889416 -0.192023 0.352628 -0.57079 -1.146218 4.211957 6.111319 6.070961 5.491371 6.348816 3.388344 4.69492 7.349155 3.983194 5.826077 3.713573 5.349417 4.390322 6.224862 4.625168 5.979963 6.582674 6.782548 3.387978 0.91034 3.387053 -2.909587 6.65879 5.928003 5.360435 1.989255 2.258063 0.839325 1.499896 2.674232 4.344336 3.920385 -0.054221 6.344598 5.337787 5.619179 5.982538 -1.235334 3.817987 0.488712 1.995062 1.854058 2.174446 -5.543448 1.186219 5.592151 3.219803 2.391661 2.656151 2.887065 1.108349 3.909165 2.01798 5.429691 0.00357 4.948435 5.820176 2.943348 5.991962 2.560406 2.47842 2.738886 1.85064 3.105006 -4.630361 4.404144 3.696321 5.481136 2.577002 4.232567 4.642941 6.353081 5.154049 4.066135 0.128134 5.059751 2.529125 3.759528 2.226337 4.589773 4.360197 3.05809781281995 4.546293 1.87586406410278 2.1072509318691
"COSMIC_925338" -0.618514 -4.24999 5.475404 3.765106 -3.59793 4.032564 1.626019 1.738234 5.207493 4.499037 3.008511 -1.981769 6.092504 6.339818 3.791044 -2.651793 5.900748 3.38591 5.389996 1.761514 4.929387 4.443283 4.28333 3.48802 2.415371 5.156965 4.757483 4.035906 -0.586134 2.692106 1.024088 1.958746 0.525737 3.326583 3.310362 -2.05782 3.872488 -0.775279 2.631208 0.995654 4.308597 5.54103 3.114005 4.040979 4.156361 4.20101 5.142848 3.383838 4.715282 1.045456 -3.726309 -1.721302 -5.460932 3.327796 1.86538015362941 4.84283 2.768638 5.624549 2.647003 -4.603509 3.724354 2.416696 4.773357 4.493771 2.067071 6.511713 7.049121 1.682878 5.553481 3.200692 5.650129 3.178374 5.408508 4.330119 -0.363906 4.641276 -0.869486 3.116075 4.202591 5.010812 3.645022 -2.005913 4.285425 3.927351 5.98184 3.857873 3.000926 4.421547 2.844247 1.980778 3.108148 1.669722 4.249605 5.151629 3.466008 5.002759 5.590221 5.580464 4.291532 3.435137 5.268304 2.718206 2.779345 3.114395 4.834406 5.221343 4.59296 3.364616 5.307832 2.273547 -0.322782 -2.594068 -1.830232 4.368266 5.342368 5.279357 5.475472 0.331877 2.278742 -0.013479 2.330006 2.01212 6.029317 1.91842 2.960544 3.007618 5.603686 3.848773 2.236368 6.285424 6.584489 0.930369 -0.426512 2.313604 -1.258597 3.996074 6.342853 5.504115 -1.997116 -1.691795 -0.762842 -2.864464 3.345466 3.767478 4.392277 -0.980688 5.651725 1.950889 4.457349 4.811686 -1.276915 2.481927 1.329846 3.865341 3.101503 3.547277 -4.717409 3.094347 5.563797 3.286725 3.632177 0.150703 4.724839 2.950788 3.215631 4.473928 4.315948 1.358539 4.253674 3.463095 0.756804 5.411981 2.580493 5.565816 3.359357 3.785708 3.548396 -3.508077 4.186799 4.877466 4.553823 1.243179 4.962825 3.895531 4.772248 0.981647 -0.32857 -1.442479 4.232079 4.307146 5.652617 3.91271 5.560672 2.794862 5.438038 4.250438 -0.402593386054545 3.953534
"COSMIC_1290809" -2.564818 -2.999354 5.080952 0.811567 -2.634764 3.393089 4.472405 1.891158 3.939534 4.174615 3.09065391772453 1.365317 6.13742264769505 5.05923823309088 2.508585 -1.724713 5.303105 3.44364305677842 5.13742695412739 3.623308 2.990738 6.851835 4.276342 3.36824627300584 3.990182 3.49797481150807 1.2947 4.812225 -2.414814 1.136938 0.352428265397342 0.754732 2.083335 6.729679 3.725281 0.31839 4.355506 -2.758444 4.673513 0.531166584782479 2.156324 5.123549 1.681554 4.460037 4.01020887053319 4.16005871462704 3.448292 3.699263 4.273392 2.22562 -1.215442 -1.107316 -5.03093 3.29773443408831 1.99779200347663 4.1888 4.159216 7.069222 4.041081 -2.94533837089862 3.649266 3.046588 2.878453 5.738055 0.18918 6.111985 6.111045 3.542917 6.914713 0.722743 5.728546 4.568705 6.128736 2.483673 -2.424315 5.580336 -0.777122 6.732912 1.426087 6.210562 4.211679 -2.68724 3.934089 1.811986 6.721648 1.910452 4.58819 5.777008 1.700402 5.050731 5.596295 4.791003 4.392672 6.333372 4.823746 4.636735 6.457874 5.03308 6.710179 3.754851 6.508488 3.960489 3.78076 6.35308 3.320892 3.016925 4.29489337545095 6.258178 6.094216 2.544773 0.614651 -1.419498 -2.032741 2.185254 4.523184 5.482545 2.934178 7.117294 3.009824 5.820815 3.599372 3.303949 3.844719 1.018557 3.895342 1.966456 6.414678 5.048612 7.152463 6.865273 7.038476 0.36072 1.400003 -0.700583 -1.067638 6.385649 7.301276 6.538901 -0.591391 0.999949 0.80217 2.767621 4.302182 3.852261 4.784154 -0.607978 6.62141 5.107929 5.492032 6.837746 -2.03176 2.307843 0.890356 2.718177 3.496225 3.593337 -5.955852 1.4618 5.173065 3.764231 1.499127 1.580676 4.153118 2.800715 3.054556 2.336765 6.289452 -0.435199 6.675763 6.123268 0.869515 6.710179 1.86097 4.095601 2.854905 3.70208 3.942745 -4.607311 3.836402 4.367102 5.855932 0.803466 6.239039 4.463929 6.200356 4.07026 3.348526 -0.261799 3.053787 2.417394 4.556422 3.251578 6.644741 6.568274 4.53520017777209 3.71693 1.73712707288433 3.09191981807055
"COSMIC_949158" -4.633459 -6.272087 -0.102203 -0.42653 -6.854922 2.941023 2.044966 0.933389 1.361603 1.698977 1.94881340421772 -2.387092 4.50510886646435 3.27181837483165 0.452688 -3.758419 2.933273554811 2.55011176478502 4.85922687109785 -1.257269 4.585672 4.17896400068721 1.177597 2.27256475370723 1.46567653684502 2.72734797708966 0.705417 0.397181 -4.063116 -0.303227 -0.861295921319266 1.309738 1.06901508897645 1.082356 3.240482 -5.933305 2.10293260854407 -4.384414 1.939227 1.74133542151672 -0.746348 2.012243 -0.38838 1.848594 3.3720647056496 3.75930939891136 4.13810045970775 1.466703 2.77533745644489 -1.281734 -2.89709384774563 -2.724471 -4.998241 2.35097608356306 2.22931886859992 2.464636 2.724966 4.417973 0.055487 -7.992112 2.3393737029278 1.70957409153204 -2.0061 4.09266568357004 2.466736 3.998693 3.978242 1.38592572473566 4.60281792476961 1.83759820073034 4.44646358041425 3.16770900734974 4.09126295815832 0.029411 -1.85543 4.957663 -2.566942 4.832712 2.33760458603517 4.53387441865997 1.945127 -4.055649 1.293526 -0.465532 5.077751 2.458942 2.14276150305844 4.51570426825707 2.04158568265737 4.25951294119521 3.956352 1.74206799626134 3.18278266867492 4.68284233753027 1.67815640362604 2.61097608120549 4.64958058732076 3.4814651448785 3.84040491994531 2.70885258369165 4.08593288117311 1.81805724954218 2.2030516270972 4.45898941611022 2.75113569441371 2.23508113828934 3.75369350762626 3.78652423533916 4.53147478634648 1.08408733081326 -0.799073614508156 -2.97605389679612 -3.75780645716013 2.8454670232631 3.63664097456362 4.21522983725803 3.44150145743404 5.97465009550854 1.66787687132859 4.66016739024021 1.9920083421566 1.83798140656622 5.13338422327546 1.02444702417493 2.10329437187328 2.105082 5.48179869081955 3.24803288404482 4.77318508055441 4.03777600235932 5.62861661127327 -1.06571216154523 -0.968303985980541 -0.605285338511754 -3.51535871430023 5.27496469279067 5.50969932237414 4.14626879709771 -3.11471852181754 -3.61708164692346 -1.56668927459644 1.26379777270769 2.19070724282825 2.74004101348996 3.11923942438248 -0.751884979989289 4.48474282377402 4.28245680764514 4.32165659494374 3.3437464356437 -2.049772 0.735889 -0.020176 2.694209 1.942565 2.710212 -5.245889 1.042268 3.915107 3.11966 1.876857 -0.680011 2.319133 0.909331 1.030385 1.852513 5.00382 -1.103247 3.286035 3.660065 -0.158375 4.089506 -0.319208 2.220805 3.055127 2.193709 4.896824 -6.142407 4.563945 5.297045 3.904368 -0.244559 3.551865 1.835023 4.390027 -0.364888 2.347796 -5.089934 2.274984 0.585748 4.416191 1.037936 3.30855 2.46893 4.09600384442143 3.927304 -0.606448720419278 2.40201474713374
"COSMIC_924110" -2.776792 -5.719788 2.717969 1.690969 -4.458469 3.467277 -1.236387 0.869367 2.504393 5.197998 2.70986885320081 0.357815 4.69271552338467 4.95697035132728 1.369608 -1.920032 3.993899 2.77053697570092 5.2655906410699 0.940284 4.334201 5.854826 4.084544 2.95339175497872 3.69017 4.14061965389064 4.836182 2.981767 -0.286567 2.269063 -0.299162045485247 1.692211 3.499912 4.086585 2.199392 -3.451912 3.467105 -2.400879 2.780426 2.12005787839508 1.678296 3.719389 -0.601064 3.267752 2.57083619741224 4.11387573691158 6.29661 1.127177 4.977459 -0.450889 -3.596279 0.208245 -5.304421 3.39933241928402 1.99297854320717 2.473055 1.63543 5.015873 0.847736 -5.451001 3.49888 0.467326 4.503592 4.623802 2.597351 1.882988 5.406687 2.042122 5.183599 3.142708 3.852935 5.032536 2.203437 4.79908 0.407961 5.197998 0.687248 5.315 3.536892 5.149539 4.014997 -2.704199 4.985735 3.075517 5.468183 4.211293 2.256185 5.505181 2.129263 3.85551409721811 3.764247 2.634678 3.33107 5.029978 1.798802 2.63808 5.19124 4.153176 4.813199 4.228318 5.196825 3.828444 2.792149 4.608078 3.696576 4.092258 4.20425274884102 4.156007 5.172936 3.833266 -0.234056 -3.262772 -4.75583 4.878525 5.261754 5.355994 2.403166 -0.592688 2.388792 3.098818 2.557183 2.593731 5.51986 4.06299 1.372174 0.400507 4.400088 3.58856 5.752608 4.983441 6.244498 0.515478 0.226592 1.769209 -2.662826 2.484006 5.541725 4.444582 -3.543967 -3.18496 -1.500027 2.258362 1.816777 5.844883 3.543536 2.326426 4.986087 4.395186 5.063268 3.753109 -1.6969 1.771089 0.357592 1.139695 -0.263912 -1.529694 -4.57041 2.031707 3.17268 2.588239 3.20046 2.306835 5.197936 2.618772 2.129997 4.619569 5.185873 1.495168 5.10901 5.038426 2.256968 5.197842 3.130699 5.197998 2.277847 2.205608 1.957741 -1.984942 2.326723 1.461879 4.111798 1.218148 5.197998 2.713863 4.904611 2.72518 3.58856 -5.006698 3.504086 3.399607 4.595632 2.813914 5.190727 3.308958 4.90569767943536 3.532481 0.577655181809829 3.39385129183868
"COSMIC_1240134" -1.004998 -2.394064 4.304433 2.104285 -3.917192 3.83263 2.331362 1.680027 4.737974 3.808857 1.86811424862733 -0.20357 5.36917090527428 4.34612904310183 2.189418 -4.244201 4.586287 3.12370749454824 4.63838691520156 2.329865 5.197276 5.389297 1.628715 2.751338824861 1.472299 2.62683251524677 2.073091 3.370617 -1.948651 1.63621 -0.283398973626051 1.535899 1.614343 5.270654 2.324724 -1.97166 1.632099 -2.937728 2.340074 0.43099186157175 4.064847 4.83089 0.796691 4.733678 3.30452726409673 4.1191720856501 6.254287 3.551376 5.771919 0.979374 -0.475074 2.13589 -5.259322 3.00427283124087 2.43040539780559 3.362962 3.072704 5.454631 3.120726 -2.898462 4.365161 1.471905 4.245036 4.25775 1.083023 4.561409 5.210057 3.661213 4.276093 1.958598 5.605039 1.540942 4.452349 2.897191 -1.112042 5.335843 2.228944 4.702322 2.925313 5.48759 1.930795 -1.740427 3.196723 2.113698 6.168603 3.520679 3.494777 6.121079 3.683282 4.46522250621228 4.935689 3.974515 2.132065 4.143769 1.794312 3.601944 5.755175 5.331607 4.445558 4.237557 5.694879 1.738326 3.458677 6.041224 4.31363 3.358211 3.99577185800874 5.019186 5.644579 2.332822 1.576317 -0.537592 -1.0089 3.649072 4.804068 5.022185 3.896049 4.681461 2.415492 5.052965 1.698075 2.815664 4.933395 -0.250116 1.330597 2.021734 3.277213 4.151747 6.535472 5.13848 6.661906 1.650383 1.753253 2.204162 -1.221227 6.497316 6.013541 4.403669 0.530154 0.378762 0.202888 1.917068 3.440895 5.208424 4.359244 -0.809531 4.959558 4.225644 3.714498 4.640182 -1.828207 1.848593 1.255066 3.168816 2.712565 2.07637 -4.780004 1.721628 5.311792 3.666879 2.692925 2.695944 3.67931 1.022416 0.989469 3.06858 4.766922 0.072087 4.274543 4.23035 0.519131 5.129015 1.429605 5.804169 3.498789 2.241249 3.268257 -2.851578 2.255055 3.20141 3.412905 0.241447 4.968107 2.685017 5.608592 2.604357 3.094224 -1.583194 2.501959 1.825673 4.561978 2.412447 4.187677 4.215205 3.38471573169459 3.308769 1.36054230894214 1.97079815920109
